,_id,pageid,ns,title,type,category_id,category_title,download
101,60b3743cf25e4f45f45ff666,6300828,0,Nevado de Cachi,page,575725,Categoria:Montanhas da Argentina,Waiting
102,60b3743cf25e4f45f45ff667,6293711,0,Nevado Juncal,page,575725,Categoria:Montanhas da Argentina,Waiting
103,60b3743cf25e4f45f45ff668,575736,0,Nevado Tres Cruces,page,575725,Categoria:Montanhas da Argentina,Waiting
104,60b3743cf25e4f45f45ff669,158914,0,Ojos del Salado,page,575725,Categoria:Montanhas da Argentina,Waiting
105,60b3743cf25e4f45f45ff66a,575705,0,Monte Pissis,page,575725,Categoria:Montanhas da Argentina,Waiting
106,60b3743cf25e4f45f45ff66b,4255725,0,Monte San Lorenzo,page,575725,Categoria:Montanhas da Argentina,Waiting
107,60b3743cf25e4f45f45ff66c,575735,0,Sierra Nevada de Lagunas Bravas,page,575725,Categoria:Montanhas da Argentina,Waiting
108,60b3743cf25e4f45f45ff66d,115393,0,Socompa,page,575725,Categoria:Montanhas da Argentina,Waiting
109,60b3743cf25e4f45f45ff66e,192624,0,Tupungato,page,575725,Categoria:Montanhas da Argentina,Waiting
110,60b3743cf25e4f45f45ff66f,5402994,0,Vulcão Walther Penck,page,575725,Categoria:Montanhas da Argentina,Waiting
111,60b3743ef25e4f45f45ff670,1980570,0,Túnel do Cristo Redentor,page,3472174,Categoria:Passos de montanha da Argentina,Waiting
112,60b3743ef25e4f45f45ff671,6281633,0,Passagem Cardeal Antonio Samoré,page,3472174,Categoria:Passos de montanha da Argentina,Waiting
113,60b3743ef25e4f45f45ff672,6554990,0,Passo de Jama,page,3472174,Categoria:Passos de montanha da Argentina,Waiting
114,60b3743ef25e4f45f45ff673,4799588,0,Passo Pichachén,page,3472174,Categoria:Passos de montanha da Argentina,Waiting
115,60b3743ef25e4f45f45ff674,3044076,0,Paso Internacional Los Libertadores,page,3472174,Categoria:Passos de montanha da Argentina,Waiting
116,60b3743ef25e4f45f45ff675,2336626,0,Passo de Pino Hachado,page,3472174,Categoria:Passos de montanha da Argentina,Waiting
117,60b3743ff25e4f45f45ff676,5359597,0,Lista de vulcões da Argentina,page,1134166,Categoria:Vulcões da Argentina,Waiting
118,60b3743ff25e4f45f45ff677,3382883,0,Antofalla,page,1134166,Categoria:Vulcões da Argentina,Waiting
119,60b3743ff25e4f45f45ff678,2816405,0,Vulcão Batea Mahuida,page,1134166,Categoria:Vulcões da Argentina,Waiting
120,60b3743ff25e4f45f45ff679,1687645,0,Caldeira de Vilama,page,1134166,Categoria:Vulcões da Argentina,Waiting
121,60b3743ff25e4f45f45ff67a,757274,0,Cerro Bonete,page,1134166,Categoria:Vulcões da Argentina,Waiting
122,60b3743ff25e4f45f45ff67b,6293504,0,Cerro El Cóndor,page,1134166,Categoria:Vulcões da Argentina,Waiting
123,60b3743ff25e4f45f45ff67c,4028692,0,Vulcão Copahue,page,1134166,Categoria:Vulcões da Argentina,Waiting
124,60b3743ff25e4f45f45ff67d,575729,0,Cordón del Azufre,page,1134166,Categoria:Vulcões da Argentina,Waiting
125,60b3743ff25e4f45f45ff67e,1918167,0,Lanin,page,1134166,Categoria:Vulcões da Argentina,Waiting
126,60b3743ff25e4f45f45ff67f,575731,0,Lastarria,page,1134166,Categoria:Vulcões da Argentina,Waiting
127,60b3743ff25e4f45f45ff680,575721,0,Llullaillaco,page,1134166,Categoria:Vulcões da Argentina,Waiting
128,60b3743ff25e4f45f45ff681,5365948,0,Monte Parofes,page,1134166,Categoria:Vulcões da Argentina,Waiting
129,60b3743ff25e4f45f45ff682,6295242,0,Nevado San Francisco,page,1134166,Categoria:Vulcões da Argentina,Waiting
130,60b3743ff25e4f45f45ff683,158914,0,Ojos del Salado,page,1134166,Categoria:Vulcões da Argentina,Waiting
131,60b3743ff25e4f45f45ff684,575705,0,Monte Pissis,page,1134166,Categoria:Vulcões da Argentina,Waiting
132,60b3743ff25e4f45f45ff685,575735,0,Sierra Nevada de Lagunas Bravas,page,1134166,Categoria:Vulcões da Argentina,Waiting
133,60b3743ff25e4f45f45ff686,115393,0,Socompa,page,1134166,Categoria:Vulcões da Argentina,Waiting
134,60b3743ff25e4f45f45ff687,192624,0,Tupungato,page,1134166,Categoria:Vulcões da Argentina,Waiting
135,60b3743ff25e4f45f45ff688,5402994,0,Vulcão Walther Penck,page,1134166,Categoria:Vulcões da Argentina,Waiting
136,60b377eaf25e4f45f45ff68a,5952,0,História da Argentina,page,148415,Categoria:História da Argentina,Waiting
137,60b377eaf25e4f45f45ff68b,2249347,0,Acordo de San Nicolás,page,148415,Categoria:História da Argentina,Waiting
138,60b377eaf25e4f45f45ff68c,3646455,0,Amistad (1813),page,148415,Categoria:História da Argentina,Waiting
139,60b377eaf25e4f45f45ff68d,5605056,0,Antiperonismo,page,148415,Categoria:História da Argentina,Waiting
140,60b377eaf25e4f45f45ff68e,1388556,0,Assembleia do ano XIII,page,148415,Categoria:História da Argentina,Waiting
141,60b377eaf25e4f45f45ff68f,1159492,0,Associação Mutual Israelita Argentina,page,148415,Categoria:História da Argentina,Waiting
142,60b377eaf25e4f45f45ff690,649277,0,Juan de Ayolas,page,148415,Categoria:História da Argentina,Waiting
143,60b377eaf25e4f45f45ff691,1603076,0,Batalha de Famaillá,page,148415,Categoria:História da Argentina,Waiting
144,60b377eaf25e4f45f45ff692,1603070,0,Batalha de Pago Largo,page,148415,Categoria:História da Argentina,Waiting
145,60b377eaf25e4f45f45ff693,1603079,0,Batalha de Quebracho Herrado,page,148415,Categoria:História da Argentina,Waiting
146,60b377eaf25e4f45f45ff694,1243608,0,Batalha da Vuelta de Obligado,page,148415,Categoria:História da Argentina,Waiting
147,60b377eaf25e4f45f45ff695,5118545,0,Bicentenário da Argentina,page,148415,Categoria:História da Argentina,Waiting
148,60b377eaf25e4f45f45ff696,2484674,0,Bloqueio francês do rio da Prata,page,148415,Categoria:História da Argentina,Waiting
149,60b377eaf25e4f45f45ff697,2186601,0,Campanha do Deserto,page,148415,Categoria:História da Argentina,Waiting
150,60b377eaf25e4f45f45ff698,1602990,0,Coalición del Norte,page,148415,Categoria:História da Argentina,Waiting
151,60b377eaf25e4f45f45ff699,4458349,0,Collasuyo,page,148415,Categoria:História da Argentina,Waiting
152,60b377eaf25e4f45f45ff69a,1752223,0,Concepción de Buena Esperanza,page,148415,Categoria:História da Argentina,Waiting
153,60b377eaf25e4f45f45ff69b,995761,0,Confederação Argentina,page,148415,Categoria:História da Argentina,Waiting
154,60b377eaf25e4f45f45ff69c,433341,0,Conflito de Beagle,page,148415,Categoria:História da Argentina,Waiting
155,60b377eaf25e4f45f45ff69d,1989743,0,Congresso de Tucumã,page,148415,Categoria:História da Argentina,Waiting
156,60b377eaf25e4f45f45ff69e,1730589,0,Corralito,page,148415,Categoria:História da Argentina,Waiting
157,60b377eaf25e4f45f45ff69f,787771,0,Crise econômica argentina (1998-2002),page,148415,Categoria:História da Argentina,Waiting
158,60b377eaf25e4f45f45ff6a0,2895681,0,Década Infame,page,148415,Categoria:História da Argentina,Waiting
159,60b377eaf25e4f45f45ff6a1,1156776,0,Diego Flórez de Valdés,page,148415,Categoria:História da Argentina,Waiting
160,60b377eaf25e4f45f45ff6a2,1388569,0,Diretor Supremo,page,148415,Categoria:História da Argentina,Waiting
161,60b377eaf25e4f45f45ff6a3,1388470,0,Diretor Supremo das Províncias Unidas do Rio da Prata,page,148415,Categoria:História da Argentina,Waiting
162,60b377eaf25e4f45f45ff6a4,647761,0,Domingo Martínez de Irala,page,148415,Categoria:História da Argentina,Waiting
163,60b377eaf25e4f45f45ff6a5,1446329,0,Exército dos Andes,page,148415,Categoria:História da Argentina,Waiting
164,60b377eaf25e4f45f45ff6a6,1446651,0,Expedição Libertadora do Peru,page,148415,Categoria:História da Argentina,Waiting
165,60b377eaf25e4f45f45ff6a7,6574093,0,Facundo: Civilização e Barbárie,page,148415,Categoria:História da Argentina,Waiting
166,60b377eaf25e4f45f45ff6a8,3319601,0,Feira Tecnópolis,page,148415,Categoria:História da Argentina,Waiting
167,60b377eaf25e4f45f45ff6a9,482594,0,Juan de Garay,page,148415,Categoria:História da Argentina,Waiting
168,60b377eaf25e4f45f45ff6aa,5573099,0,Genocídio Selk'nam,page,148415,Categoria:História da Argentina,Waiting
169,60b377eaf25e4f45f45ff6ab,2107592,0,Golpes de Estado na Argentina,page,148415,Categoria:História da Argentina,Waiting
170,60b377eaf25e4f45f45ff6ac,1758252,0,Guacara (encomienda),page,148415,Categoria:História da Argentina,Waiting
171,60b377eaf25e4f45f45ff6ad,2484924,0,Guerra entre Argentina e Confederação Peruano-Boliviana,page,148415,Categoria:História da Argentina,Waiting
172,60b377eaf25e4f45f45ff6ae,2861904,0,Guerra Gaúcha,page,148415,Categoria:História da Argentina,Waiting
173,60b377eaf25e4f45f45ff6af,5445732,0,Hilario Lagos,page,148415,Categoria:História da Argentina,Waiting
174,60b377eaf25e4f45f45ff6b0,2120315,0,Imigração na Argentina,page,148415,Categoria:História da Argentina,Waiting
175,60b377eaf25e4f45f45ff6b1,3626616,0,Imigração italiana na Argentina,page,148415,Categoria:História da Argentina,Waiting
176,60b377eaf25e4f45f45ff6b2,608635,0,Guerras de independência na América espanhola,page,148415,Categoria:História da Argentina,Waiting
177,60b377eaf25e4f45f45ff6b3,3060942,0,Invasões Britânicas,page,148415,Categoria:História da Argentina,Waiting
178,60b377eaf25e4f45f45ff6b4,5445727,0,Jerónimo Costa,page,148415,Categoria:História da Argentina,Waiting
179,60b377eaf25e4f45f45ff6b5,1167843,0,José María Paz,page,148415,Categoria:História da Argentina,Waiting
180,60b377eaf25e4f45f45ff6b6,5702821,0,Julgamento das Juntas,page,148415,Categoria:História da Argentina,Waiting
181,60b377eaf25e4f45f45ff6b7,853824,0,Juan Lavalle,page,148415,Categoria:História da Argentina,Waiting
182,60b377eaf25e4f45f45ff6b8,1830012,0,Liga dos Povos Livres,page,148415,Categoria:História da Argentina,Waiting
183,60b377eaf25e4f45f45ff6b9,5818306,0,Livre navegação dos rios da Argentina,page,148415,Categoria:História da Argentina,Waiting
184,60b377eaf25e4f45f45ff6ba,5438434,0,Pablo Lucero,page,148415,Categoria:História da Argentina,Waiting
185,60b377eaf25e4f45f45ff6bb,5426930,0,Lucio Norberto Mansilla,page,148415,Categoria:História da Argentina,Waiting
186,60b377eaf25e4f45f45ff6bc,5826459,0,Luta dos Portos,page,148415,Categoria:História da Argentina,Waiting
187,60b377eaf25e4f45f45ff6bd,5438414,0,Manuel López,page,148415,Categoria:História da Argentina,Waiting
188,60b377eaf25e4f45f45ff6be,179587,0,María Estela Martínez de Perón,page,148415,Categoria:História da Argentina,Waiting
189,60b377eaf25e4f45f45ff6bf,5445723,0,Martiniano Chilavert,page,148415,Categoria:História da Argentina,Waiting
190,60b377eaf25e4f45f45ff6c0,1762400,0,Matará (encomienda),page,148415,Categoria:História da Argentina,Waiting
191,60b377eaf25e4f45f45ff6c1,185657,0,Bartolomé Mitre,page,148415,Categoria:História da Argentina,Waiting
192,60b377eaf25e4f45f45ff6c2,647639,0,Montoneros,page,148415,Categoria:História da Argentina,Waiting
193,60b377eaf25e4f45f45ff6c3,4105193,0,Pânico de 1890,page,148415,Categoria:História da Argentina,Waiting
194,60b377eaf25e4f45f45ff6c4,1602983,0,Partido Federal (Argentina),page,148415,Categoria:História da Argentina,Waiting
195,60b377eaf25e4f45f45ff6c5,258319,0,Partido Justicialista,page,148415,Categoria:História da Argentina,Waiting
196,60b377eaf25e4f45f45ff6c6,1160806,0,Partido Unitário,page,148415,Categoria:História da Argentina,Waiting
197,60b377eaf25e4f45f45ff6c7,1602940,0,Pascual Echagüe,page,148415,Categoria:História da Argentina,Waiting
198,60b377eaf25e4f45f45ff6c8,1603060,0,Pedro Ferré,page,148415,Categoria:História da Argentina,Waiting
199,60b377eaf25e4f45f45ff6c9,647748,0,Pedro de Mendoza,page,148415,Categoria:História da Argentina,Waiting
200,60b377eaf25e4f45f45ff6ca,192430,0,Roque Sáenz Peña,page,148415,Categoria:História da Argentina,Waiting
201,60b377eaf25e4f45f45ff6cb,479742,0,Plaza de Mayo,page,148415,Categoria:História da Argentina,Waiting
202,60b377eaf25e4f45f45ff6cc,5417217,0,Primeira Junta,page,148415,Categoria:História da Argentina,Waiting
203,60b377eaf25e4f45f45ff6cd,646445,0,Processo de Reorganização Nacional,page,148415,Categoria:História da Argentina,Waiting
204,60b377eaf25e4f45f45ff6ce,5428834,0,Pronunciamento de Urquiza,page,148415,Categoria:História da Argentina,Waiting
205,60b377eaf25e4f45f45ff6cf,6530222,0,Protocolo de 1893,page,148415,Categoria:História da Argentina,Waiting
206,60b377eaf25e4f45f45ff6d0,346988,0,Província Cisplatina,page,148415,Categoria:História da Argentina,Waiting
207,60b377eaf25e4f45f45ff6d1,1776447,0,Províncias Unidas do Rio da Prata,page,148415,Categoria:História da Argentina,Waiting
208,60b377eaf25e4f45f45ff6d2,886326,0,Juan Martín de Pueyrredón,page,148415,Categoria:História da Argentina,Waiting
209,60b377eaf25e4f45f45ff6d3,284067,0,Questão de Palmas,page,148415,Categoria:História da Argentina,Waiting
210,60b377eaf25e4f45f45ff6d4,5623888,0,Reforma Universitária de Córdoba,page,148415,Categoria:História da Argentina,Waiting
211,60b377eaf25e4f45f45ff6d5,2731262,0,Reino da Araucânia e Patagônia,page,148415,Categoria:História da Argentina,Waiting
212,60b377eaf25e4f45f45ff6d6,1758562,0,República de Entre Rios,page,148415,Categoria:História da Argentina,Waiting
213,60b377eaf25e4f45f45ff6d7,360190,0,Revolução Argentina,page,148415,Categoria:História da Argentina,Waiting
214,60b377eaf25e4f45f45ff6d8,2800658,0,Revolução de 11 de setembro de 1852,page,148415,Categoria:História da Argentina,Waiting
215,60b377eaf25e4f45f45ff6d9,1675420,0,Revolução de 43,page,148415,Categoria:História da Argentina,Waiting
216,60b377eaf25e4f45f45ff6da,2120189,0,Revolução de Chuquisaca,page,148415,Categoria:História da Argentina,Waiting
217,60b377eaf25e4f45f45ff6db,493898,0,Revolução de Maio,page,148415,Categoria:História da Argentina,Waiting
218,60b377eaf25e4f45f45ff6dc,2841365,0,Revolução do Parque,page,148415,Categoria:História da Argentina,Waiting
219,60b377eaf25e4f45f45ff6dd,2708166,0,Revolução Libertadora (Argentina),page,148415,Categoria:História da Argentina,Waiting
220,60b377eaf25e4f45f45ff6de,206396,0,Bernardino Rivadavia,page,148415,Categoria:História da Argentina,Waiting
221,60b377eaf25e4f45f45ff6df,649286,0,Diego de Rojas,page,148415,Categoria:História da Argentina,Waiting
222,60b377eaf25e4f45f45ff6e0,2507332,0,Rosariazo,page,148415,Categoria:História da Argentina,Waiting
